0.00027613,-4.753e-05,0
-0.478419,0.00307042,0.00080527
-0.720377,-0.186155,0.00110268
-1.03072,-0.410274,-0.00156775
-1.33184,-0.637735,-0.00262268
-1.58002,-0.815186,-0.0020864
-1.83002,-0.993835,-0.00631053
-2.08104,-1.17989,-0.00459696
-2.32964,-1.35498,-0.00415702
-2.05364,-1.2022,-0.00132528
-1.78174,-1.05294,-0.00066749
-1.50013,-0.915663,0.00316942
-1.22025,-0.781744,0.00304376
-0.942216,-0.645404,0.00094003
-0.668098,-0.514909,0.00587212
-0.383656,-0.365428,0.00303978
-0.109812,-0.121501,0.00845047
0.139132,0.0720328,0.0052546
-0.0857636,-0.155772,0.00596878
-0.304816,-0.372642,0.00559093
-0.523932,-0.587047,0.0013196
-0.74044,-0.803203,0.0016293
-0.957563,-1.02452,0.002332
-1.17479,-1.24277,-0.0028824
-1.39172,-1.46022,-0.00213062
-1.60708,-1.68411,-0.00346867
-1.82576,-1.89892,-0.00656924
-2.0487,-2.11312,-0.0070746
-1.86653,-1.85819,-0.00063118
-1.66636,-1.62332,0.00018453
-1.46399,-1.38519,-0.00144583
-1.26436,-1.14961,-5.918e-05
-1.0634,-0.912523,-0.00034447
-0.814325,-0.626494,0.00488702
-0.577711,-0.423193,0.00342723
-0.341532,-0.224668,0.00527677
-0.106801,-0.0245385,0.00627415
0.131239,0.17427,0.00720054
-0.169584,-0.0405927,0.00348155
-0.422355,-0.220986,0.00674271
-0.671915,-0.398347,0.00209007
-0.925363,-0.573953,0.00071379
-1.17261,-0.756072,0.00373897
-1.42075,-0.9371,0.00085753
-1.67121,-1.11668,-0.00757565
-1.91904,-1.29716,-0.00580757
-2.16895,-1.4768,-0.00873398
-2.41836,-1.6565,-0.011313
-2.16653,-1.4785,-0.001835
-1.91492,-1.30018,-0.00068663
-1.66036,-1.12027,-0.00105234
-1.40693,-0.942828,0.0032437
-1.15459,-0.765725,0.00304921
-0.900919,-0.583207,0.00198208
-0.646653,-0.408897,0.00468094
-0.39052,-0.233705,0.00442914
-0.13906,-0.0296686,0.00308543
-0.342142,-0.303577,0.00146168
-0.544392,-0.533847,2.732e-05
-0.743376,-0.765325,0.00194595
-0.941975,-1.00131,4.99e-05
-1.14531,-1.23627,-0.00150482
-1.34352,-1.47034,-0.00019195
-1.54257,-1.70878,-0.00408718
-1.74303,-1.94218,-0.00286079
-1.94327,-2.17281,-0.00450922
-2.1405,-2.41163,-0.00804825
-1.96095,-2.15435,-0.00294124
-1.77508,-1.90777,-0.00080306
-1.5879,-1.66054,-0.0007339
-1.40443,-1.41094,0.00070975
-1.2207,-1.16113,0.00182452
-1.03326,-0.912495,0.00040194
-0.851862,-0.67158,0.00443862
-0.616284,-0.4624,0.00478235
-0.388169,-0.257597,0.00484152
-0.676085,-0.480306,0.00496922
-0.917773,-0.6667,-0.0004284
-1.15904,-0.8562,-0.0042517
-1.40264,-1.04254,0.00018336
-1.64926,-1.23093,-0.00495094
-1.89234,-1.42493,-0.00716149
-2.13514,-1.61125,-0.00608613
-1.88248,-1.42486,-0.00170341
-1.63601,-1.23714,0.00034979
-1.38663,-1.05035,-0.00193264
-1.13868,-0.866868,0.00428979
-0.893007,-0.678516,0.00190638
-0.64702,-0.49304,0.00454317
-0.395292,-0.311245,0.00341983
-0.144055,-0.126688,0.00589387
-0.393124,-0.308465,0.00383506
-0.643688,-0.489113,0.00197622
-0.948767,-0.71005,-0.00237009
-1.18412,-0.925104,-0.00395159
-1.39299,-1.15003,-0.00059007
-1.59899,-1.37572,-0.00626269
-1.81727,-1.61065,-0.00408072
-2.07042,-1.86244,-0.00496413
-1.82414,-1.58066,-0.00246395
-1.5476,-1.30032,0.00108521
-1.31036,-1.10218,0.00144504
-1.07576,-0.907394,0.0018635
-0.840714,-0.706371,0.00332674
-0.605951,-0.508904,0.00339306
-0.366333,-0.315421,0.00515713
-0.126246,-0.116657,0.00629684
-0.371316,-0.309707,0.0017034
-0.619417,-0.491725,0.00239965
-0.8627,-0.675707,-0.00096195
-1.10733,-0.863475,0.00087185
-1.35242,-1.04685,-0.00262317
-1.5994,-1.23412,-0.0056673
-1.84268,-1.42514,-0.00756273
-2.08692,-1.61088,-0.00559157
-1.83179,-1.40475,-0.00084496
-1.56692,-1.14812,-4.287e-05
-1.34629,-0.929454,0.00143611
-1.12411,-0.711348,0.00213662
-0.907342,-0.493052,0.0035415
-0.687548,-0.276456,-0.00081913
-0.466691,-0.061429,0.00344662
-0.24555,0.157604,0.00393076
-0.512246,-0.102185,0.00160983
-0.737071,-0.311012,0.00220034
-0.959689,-0.520018,0.0034938
-1.18261,-0.725347,0.00257149
-1.41266,-0.925252,-0.00263919
-1.64514,-1.13031,-0.00449378
-1.87686,-1.33482,-0.00198377
-2.10599,-1.53662,-0.00835708
-1.87033,-1.33739,-0.00239555
-1.63348,-1.13511,-0.00108525
-1.39685,-0.93119,-0.00064523
-1.16064,-0.733667,0.00175675
-0.925634,-0.532347,0.00171391
-0.691086,-0.334402,0.00239209
-0.452625,-0.135718,0.00252159
-0.214445,0.0636598,0.00378715
-0.45519,-0.122769,0.00284313
-0.703283,-0.291612,0.00255603
-0.948227,-0.484139,-0.0021741
-1.16195,-0.702263,-0.00370384
-1.37403,-0.920119,-0.00317392
-1.58788,-1.14966,-0.00307287
-1.86992,-1.39784,-0.00626508
-2.10031,-1.59638,-0.00638105
-1.85461,-1.39587,-0.0023511
-1.6179,-1.19578,-0.00099181
-1.38117,-0.995518,-0.00116199
-1.14124,-0.803684,0.00110027
-0.903054,-0.601851,0.0022952
-0.668395,-0.403788,0.00128523
-0.430155,-0.214762,0.00516091
