-0.848834,-0.915925,0.00198231
-0.872401,-0.940433,0.00205905
-0.901512,-0.970707,0.00215386
-0.932703,-1.00314,0.00225544
-0.95419,-1.02549,0.00232542
-0.957563,-1.02452,0.002332
-0.969479,-1.03691,0.00230914
-1.00031,-1.069,0.00225007
-1.0249,-1.09461,0.00220294
-1.05296,-1.12381,0.00214917
-1.08179,-1.15366,0.00209353
-1.10576,-1.17848,0.00204727
-1.13692,-1.21094,0.00198763
-1.16151,-1.23654,0.0019405
-1.17479,-1.24277,-0.0028824
-1.18717,-1.25571,-0.00289686
-1.21896,-1.28896,-0.002934
-1.2397,-1.31064,-0.00295822
-1.27149,-1.34388,-0.00299536
-1.30295,-1.37675,-0.00303221
-1.32474,-1.3995,-0.00305771
-1.35689,-1.43309,-0.00309537
-1.37936,-1.45657,-0.00312169
-1.39172,-1.46022,-0.00213062
-1.40896,-1.47824,-0.00216183
-1.4366,-1.50715,-0.00221189
-1.45803,-1.52955,-0.00225069
-1.49018,-1.56314,-0.00230904
-1.51265,-1.58662,-0.00234983
-1.54481,-1.62021,-0.00240818
-1.5735,-1.65019,-0.00246026
-1.60461,-1.68272,-0.00251658
-1.60708,-1.68411,-0.00346867
-1.62419,-1.70197,-0.00353516
-1.65532,-1.73446,-0.0036561
-1.67677,-1.75685,-0.00373942
-1.70791,-1.78934,-0.00386037
-1.73973,-1.82255,-0.003984
-1.76049,-1.84421,-0.00406463
-1.79232,-1.87742,-0.00418826
-1.81307,-1.89908,-0.0042689
-1.82576,-1.89892,-0.00656924
-1.83987,-1.91371,-0.00657196
-1.87093,-1.94628,-0.00657796
-1.90268,-1.97956,-0.00658408
-1.9265,-2.00452,-0.00658877
-1.95516,-2.03453,-0.00659441
-1.97587,-2.05624,-0.00659841
-2.00762,-2.08953,-0.00660453
-2.03937,-2.12281,-0.00661066
-2.0487,-2.11312,-0.0070746
-2.05964,-2.12459,-0.00708616
-2.0886,-2.155,-0.00711661
-2.11411,-2.1818,-0.00714343
-2.14067,-2.20967,-0.00717145
-2.17239,-2.24299,-0.0072048
-2.19543,-2.2673,-0.00722863
-2.20118,-2.27357,-0.00723388
-2.1856,-2.25531,-0.00722417
-2.16191,-2.2256,-0.00721637
-2.13919,-2.19577,-0.00721357
-2.11348,-2.16069,-0.00721515
-2.09472,-2.13476,-0.00721747
-2.06769,-2.09754,-0.00722029
-2.04919,-2.07205,-0.00722231
-2.02188,-2.03441,-0.00722529
-1.99633,-1.9992,-0.00722807
-1.9752,-1.97005,-0.00723048
-1.95172,-1.93767,-0.00723315
-1.925,-1.90084,-0.00723607
-1.90592,-1.87454,-0.00723815
-1.88037,-1.83933,-0.00724094
-1.85952,-1.8106,-0.00724321
-1.86653,-1.85819,-0.00063118
-1.85418,-1.843,-0.000642315
-1.82549,-1.80769,-0.000668252
-1.80625,-1.78401,-0.000685638
-1.77756,-1.7487,-0.000711575
-1.75381,-1.71904,-0.000734373
-1.72693,-1.68548,-0.000760172
-1.70139,-1.65404,-0.000783258
-1.6727,-1.61873,-0.000809195
-1.66636,-1.62332,0.00018453
-1.65545,-1.60994,0.000200421
-1.62669,-1.57468,0.00024228
-1.60741,-1.55105,0.000270339
-1.57865,-1.51579,0.000312197
-1.5499,-1.48053,0.000354056
-1.52872,-1.45457,0.000384875
-1.50186,-1.42164,0.000423974
-1.48258,-1.398,0.000452033
-1.46399,-1.38519,-0.00144583
-1.45046,-1.36863,-0.00142028
-1.42105,-1.33261,-0.00136475
-1.39261,-1.29774,-0.00131113
-1.37112,-1.27139,-0.00127062
-1.34487,-1.23925,-0.00122107
-1.32052,-1.20942,-0.0011751
-1.29681,-1.18038,-0.00113032
-1.2677,-1.14476,-0.00107528
-1.26436,-1.14961,-5.918e-05
-1.25287,-1.13552,-9.33926e-05
-1.22379,-1.09987,-0.000179952
-1.20074,-1.07158,-0.00024873
-1.17107,-1.03513,-0.000337415
-1.14708,-1.00565,-0.000409117
-1.11967,-0.971879,-0.000491538
-1.09919,-0.946644,-0.000553116
-1.07045,-0.911369,-0.000638853
-1.0634,-0.912523,-0.00034447
-1.04731,-0.892804,-0.000395983
-1.01762,-0.856376,-0.000491169
-0.991076,-0.823824,-0.000576227
-0.971793,-0.800194,-0.000637953
-0.942926,-0.765023,-0.000729644
-0.923092,-0.741199,-0.000791446
-0.893135,-0.706292,-0.000881023
-0.864787,-0.67463,-0.000960984
-0.839936,-0.647897,-0.0010275
-0.812919,-0.619771,-0.00109652
-0.814325,-0.626494,0.00488702
-0.795653,-0.605998,0.00480092
-0.775179,-0.584071,0.0047106
-0.743949,-0.551673,0.00458066
-0.71958,-0.527252,0.00448568
-0.690495,-0.499069,0.00437952
-0.657585,-0.46838,0.00426835
-0.635361,-0.448229,0.00419757
-0.601525,-0.41781,0.00409174
-0.577711,-0.423193,0.00342723
-0.55716,-0.405338,0.00349014
-0.533759,-0.385006,0.00356178
-0.498671,-0.354492,0.00366916
-0.465847,-0.325947,0.00376961
-0.438671,-0.302336,0.0038528
-0.408476,-0.276101,0.00394524
-0.385075,-0.25577,0.00401688
-0.349987,-0.225256,0.00412425
-0.341532,-0.224668,0.00527677
-0.324182,-0.209736,0.0052966
-0.298035,-0.187229,0.00532647
-0.262429,-0.15655,0.00536715
-0.232126,-0.13044,0.00540176
-0.201823,-0.104331,0.00543638
-0.174918,-0.0811711,0.00546712
-0.140041,-0.0511775,0.00550698
-0.112746,-0.0277043,0.00553818
-0.106801,-0.0245385,0.00627415
-0.0883972,-0.00875914,0.00625469
-0.0584222,0.0169655,0.00622289
-0.0307238,0.0407362,0.0061935
0.00419766,0.0706776,0.00615658
0.0269726,0.0902046,0.0061325
0.0618941,0.120146,0.00609558
0.0960564,0.149436,0.00605946
0.122237,0.171905,0.00603168
0.131239,0.17427,0.00720054
0.148609,0.189154,0.00719704
0.177285,0.214088,0.00718987
0.206325,0.239364,0.00718251
0.240869,0.268978,0.00717551
0.264025,0.288829,0.00717081
0.27389,0.297295,0.00716878
0.260025,0.285818,0.00717
0.236774,0.267663,0.00716781
0.200293,0.240473,0.00715934
0.163827,0.214106,0.00714772
0.139069,0.196293,0.00713949
0.102135,0.16972,0.00712721
0.0712789,0.147541,0.00711686
0.0404228,0.125362,0.00710652
0.0030705,0.0985143,0.007094
-0.0212896,0.0810047,0.00708583
-0.0586418,0.0541567,0.00707331
-0.0838138,0.0360635,0.00706487
-0.121978,0.00863189,0.00705207
-0.159749,-0.0184904,0.00703931
-0.194271,-0.0432795,0.00702764
-0.218631,-0.060789,0.00701947
-0.169584,-0.0405927,0.00348155
-0.187826,-0.0542165,0.00348208
-0.213874,-0.0736518,0.00348276
-0.251557,-0.101741,0.00348365
-0.284819,-0.126558,0.00348453
-0.314875,-0.148983,0.00348532
-0.345732,-0.172007,0.00348613
-0.378193,-0.196226,0.00348698
-0.406646,-0.217455,0.00348773
-0.422355,-0.220986,0.00674271
-0.444798,-0.23776,0.0066859
-0.481644,-0.265298,0.00659263
-0.505674,-0.283258,0.0065318
-0.54252,-0.310796,0.00643852
-0.56655,-0.328756,0.00637769
-0.603396,-0.356295,0.00628442
-0.639441,-0.383234,0.00619318
-0.664681,-0.40208,0.00612926
-0.671915,-0.398347,0.00209007
-0.686917,-0.4096,0.00203226
-0.714911,-0.430608,0.00192441
-0.747703,-0.455218,0.00179808
-0.784494,-0.482829,0.00165634
-0.808489,-0.500836,0.0015639
-0.84608,-0.529047,0.00141908
-0.881272,-0.555457,0.0012835
-0.909266,-0.576466,0.00117565
-0.925363,-0.573953,0.00071379
-0.945239,-0.588866,0.000706916
-0.978927,-0.613948,0.000693837
-1.0062,-0.634252,0.000683249
-1.04299,-0.66186,0.000670525
-1.06699,-0.679865,0.000662226
-1.10378,-0.707473,0.000649501
-1.14058,-0.73508,0.000636776
-1.17138,-0.758173,0.000625959
-1.17261,-0.756072,0.00373897
-1.19564,-0.773319,0.00373133
-1.23205,-0.800606,0.00371938
-1.25646,-0.818898,0.00371138
-1.29287,-0.846185,0.00369943
-1.31888,-0.865676,0.0036909
-1.35609,-0.893562,0.00367869
-1.39048,-0.919366,0.00366753
-1.41448,-0.937369,0.00365974
-1.42075,-0.9371,0.00085753
-1.43608,-0.948614,0.00085249
-1.47287,-0.976228,0.000840314
-1.49926,-0.996038,0.00083158
-1.53685,-1.02425,0.000819139
-1.57003,-1.04918,0.000808311
-1.60001,-1.07171,0.000798526
-1.63079,-1.09483,0.000788481
-1.66317,-1.11916,0.000777913
-1.67121,-1.11668,-0.00757565
-1.68845,-1.12963,-0.00763639
-1.72441,-1.15668,-0.00776301
-1.75439,-1.17921,-0.00786868
-1.78517,-1.20234,-0.00797716
-1.82193,-1.22999,-0.0081066
-1.84591,-1.24802,-0.00819102
-1.88267,-1.27567,-0.00832045
-1.91904,-1.303,-0.00844866
-1.91904,-1.29716,-0.00580757
-1.93377,-1.30822,-0.00586968
-1.96897,-1.33462,-0.00601801
-1.99736,-1.35594,-0.00613757
-2.02975,-1.38025,-0.00627398
-2.06613,-1.40757,-0.00642722
-2.09212,-1.42708,-0.00653668
-2.12691,-1.4532,-0.00668319
-2.1633,-1.48052,-0.00683643
-2.16895,-1.4768,-0.00873398
-2.18246,-1.48694,-0.00875943
-2.21323,-1.51008,-0.00881733
-2.24724,-1.53557,-0.0088818
-2.27366,-1.55534,-0.00893196
-2.31002,-1.58269,-0.00900039
-2.33999,-1.60522,-0.00905678
-2.37076,-1.62836,-0.00911468
-2.40272,-1.65242,-0.0091747
-2.41836,-1.6565,-0.011313
-2.42008,-1.65779,-0.0113107
-2.40009,-1.64278,-0.0113368
-2.36331,-1.61515,-0.0113848
-2.33773,-1.59594,-0.0114182
-2.30254,-1.56951,-0.0114642
-2.27456,-1.5485,-0.0115007
-2.24216,-1.52419,-0.0115428
-2.20577,-1.49688,-0.0115902
-2.18018,-1.47767,-0.0116236
-2.14301,-1.44973,-0.0116723
-2.16653,-1.4785,-0.001835
-2.15602,-1.47082,-0.00183784
-2.11849,-1.44336,-0.00184802
-2.0858,-1.41945,-0.00185689
-2.04947,-1.39289,-0.00186663
-2.02444,-1.3746,-0.00187334
-1.98811,-1.34805,-0.00188308
-1.96309,-1.32975,-0.00188979
-1.92675,-1.3032,-0.00189953
-1.91492,-1.30018,-0.00068663
-1.88903,-1.28128,-0.000629905
-1.8648,-1.26358,-0.000576825
-1.82765,-1.23646,-0.000495436
-1.80342,-1.21876,-0.000442357
-1.76547,-1.19105,-0.000359199
-1.72993,-1.1651,-0.000281349
-1.69278,-1.13797,-0.00019996
-1.66332,-1.11643,-0.00013547
-1.66036,-1.12027,-0.00105234
-1.64209,-1.10696,-0.00103271
-1.61745,-1.089,-0.00100625
-1.57867,-1.0607,-0.00096476
-1.54433,-1.03567,-0.000927892
-1.51484,-1.01417,-0.00089623
-1.48292,-0.990898,-0.000861964
-1.451,-0.96763,-0.000827699
-1.4215,-0.946128,-0.000796036
-1.40693,-0.942828,0.0032437
-1.39041,-0.930782,0.00321415
-1.36617,-0.913105,0.00317079
-1.3282,-0.88541,0.00310285
-1.29184,-0.858895,0.00303781
-1.2676,-0.841218,0.00299444
-1.23043,-0.814113,0.00292795
-1.20029,-0.791805,0.00287196
-1.16976,-0.769186,0.0028151
-1.15459,-0.765725,0.00304921
-1.13605,-0.752225,0.00304224
-1.10897,-0.732502,0.00303203
-1.07461,-0.70748,0.00301909
-1.03742,-0.680415,0.00300518
-1.00669,-0.658057,0.00299369
-0.975156,-0.635111,0.00298191
-0.939578,-0.609223,0.0029686
-0.911278,-0.58863,0.00295802
-0.900919,-0.583207,0.00198208
-0.874178,-0.563783,0.00194265
-0.84304,-0.541141,0.00189656
-0.81271,-0.519088,0.00185167
-0.775493,-0.492053,0.0017968
-0.751221,-0.474422,0.001761
-0.714003,-0.447387,0.00170612
-0.688922,-0.429168,0.00166914
-0.646042,-0.398019,0.00160591
-0.646653,-0.408897,0.00468094
-0.629236,-0.396257,0.00472417
-0.592005,-0.36924,0.00481659
-0.567725,-0.35162,0.00487686
-0.530495,-0.324603,0.00496927
-0.5042,-0.305503,0.00503447
-0.466187,-0.277863,0.00512862
-0.432218,-0.253163,0.00521275
-0.402292,-0.231404,0.00528687
-0.39052,-0.233705,0.00442914
-0.376581,-0.223587,0.00446016
-0.351999,-0.205533,0.00451457
-0.314605,-0.177062,0.00459584
-0.28139,-0.150549,0.00466622
-0.246846,-0.121712,0.00473756
-0.224179,-0.10206,0.0047833
-0.19115,-0.0722401,0.0048482
-0.168936,-0.0513406,0.0048906
-0.13906,-0.0296686,0.00308543
-0.118208,-0.010712,0.00309066
-0.0852667,0.0199452,0.00309605
-0.0627522,0.0412547,0.0030983
-0.0327117,0.0706058,0.00309759
-0.0151442,0.0890855,0.00309186
-0.0124972,0.0920841,0.00309013
-0.0358382,0.0646765,0.00310927
-0.0560932,0.0405521,0.00312726
-0.0862646,0.0045146,0.00315446
-0.114174,-0.0288521,0.00317975
-0.13695,-0.0560825,0.00320039
-0.162934,-0.0871481,0.00322394
-0.189649,-0.118906,0.00324742
-0.212501,-0.146072,0.0032675
-0.240715,-0.179836,0.0032932
-0.263491,-0.207066,0.00331384
-0.293325,-0.242734,0.00334088
-0.318974,-0.273428,0.00336424
-0.344623,-0.304122,0.0033876
-0.367707,-0.331747,0.00340862
-0.342142,-0.303577,0.00146168
-0.355937,-0.3201,0.00141385
-0.37548,-0.343516,0.00134609
-0.405276,-0.379215,0.0012428
-0.429305,-0.408004,0.00115949
-0.453334,-0.436794,0.00107619
-0.482489,-0.471726,0.000975117
-0.502033,-0.495141,0.000907363
-0.531525,-0.530443,0.000805075
-0.544392,-0.533847,2.732e-05
-0.560826,-0.553624,2.94277e-05
-0.583194,-0.580544,3.22965e-05
-0.609397,-0.612078,3.5657e-05
-0.638459,-0.647087,3.95269e-05
-0.657941,-0.670555,4.21209e-05
-0.687978,-0.706704,4.59737e-05
-0.708429,-0.731316,4.85962e-05
-0.738466,-0.767465,5.24486e-05
-0.743376,-0.765325,0.00194595
-0.754096,-0.778274,0.00197633
-0.778022,-0.807149,0.00204397
-0.802587,-0.836795,0.00211341
-0.831282,-0.871458,0.00219473
-0.85105,-0.895337,0.00225075
-0.879746,-0.930001,0.00233208
-0.909079,-0.965435,0.0024152
-0.928209,-0.988544,0.00246942
-0.941975,-1.00131,4.99e-05
-0.955882,-1.01815,6.19207e-05
-0.974988,-1.04128,7.84336e-05
-1.00428,-1.07674,0.000103754
-1.03328,-1.11181,0.000128704
-1.05398,-1.13686,0.000146526
-1.08392,-1.1731,0.000172397
-1.11066,-1.20548,0.000195515
-1.13486,-1.23477,0.000216432
-1.14531,-1.23627,-0.00150482
-1.15775,-1.25139,-0.00150344
-1.18273,-1.28134,-0.00150217
-1.20868,-1.31243,-0.00150096
-1.2354,-1.34483,-0.00149823
-1.25894,-1.37338,-0.00149583
-1.28376,-1.40347,-0.0014933
-1.31087,-1.43619,-0.00149111
-1.33225,-1.46199,-0.00148939
-1.34352,-1.47034,-0.00019195
-1.35843,-1.4885,-0.000221418
-1.38761,-1.52407,-0.00027901
-1.4079,-1.54881,-0.000319075
-1.4358,-1.58283,-0.000374163
-1.46214,-1.61491,-0.000426231
-1.48403,-1.64157,-0.000469517
-1.51257,-1.67636,-0.000525857
-1.53256,-1.70071,-0.000565379
-1.54257,-1.70878,-0.00408718
-1.56173,-1.73214,-0.00414593
-1.58233,-1.75728,-0.00420907
-1.6118,-1.79325,-0.00429943
-1.63747,-1.82458,-0.00437812
-1.6663,-1.85977,-0.00446653
-1.6869,-1.88491,-0.00452967
-1.71447,-1.91856,-0.00461419
-1.7373,-1.94639,-0.00468419
-1.74303,-1.94218,-0.00286079
-1.75523,-1.95714,-0.0028831
-1.78429,-1.99279,-0.00293624
-1.80358,-2.01642,-0.00297153
-1.83235,-2.05167,-0.00302417
-1.8513,-2.07492,-0.00305883
-1.88037,-2.11057,-0.00311198
-1.90977,-2.1466,-0.00316578
-1.93791,-2.18107,-0.00321727
-1.94327,-2.17281,-0.00450922
-1.95198,-2.18352,-0.00451542
-1.98069,-2.21881,-0.00453575
-1.99994,-2.24248,-0.00454937
-2.02928,-2.27855,-0.00457015
-2.05765,-2.31348,-0.00459007
-2.07942,-2.34024,-0.00460548
-2.10561,-2.37244,-0.00462402
-2.12422,-2.39532,-0.0046372
-2.1405,-2.41163,-0.00804825
-2.14265,-2.41427,-0.0080459
-2.12961,-2.39781,-0.00806201
-2.10971,-2.37149,-0.00809174
-2.08225,-2.33335,-0.00814061
-2.06017,-2.3012,-0.00818634
-2.0384,-2.26884,-0.00823422
-2.01777,-2.23812,-0.00827985
-1.99357,-2.20198,-0.00833386
-1.97549,-2.17497,-0.0083742
-1.95015,-2.13719,-0.00843044
-1.96095,-2.15435,-0.00294124
-1.95045,-2.1396,-0.00294194
-1.92522,-2.10417,-0.00294348
-1.89851,-2.06672,-0.00294497
-1.88109,-2.04229,-0.00294594
-1.85438,-2.00484,-0.00294743
-1.82826,-1.9682,-0.00294889
-1.80882,-1.94092,-0.00295007
-1.78416,-1.9063,-0.00295158
-1.77508,-1.90777,-0.00080306
-1.76363,-1.89161,-0.000809969
-1.74108,-1.85978,-0.000823571
-1.71448,-1.82225,-0.000839615
-1.69628,-1.79654,-0.000850665
-1.67057,-1.76022,-0.000866276
-1.64428,-1.72309,-0.000882238
-1.62234,-1.69206,-0.000895647
-1.6004,-1.66104,-0.000909054
-1.5879,-1.66054,-0.0007339
-1.57459,-1.64187,-0.000698217
-1.5569,-1.61702,-0.000650776
-1.5305,-1.57996,-0.000580005
-1.51222,-1.55431,-0.000531009
-1.48525,-1.51643,-0.000458682
-1.46001,-1.481,-0.000391022
-1.44232,-1.45616,-0.000343581
-1.41592,-1.4191,-0.000272809
-1.40443,-1.41094,0.00070975
-1.38707,-1.38666,0.000754113
-1.36817,-1.36022,0.000802403
-1.34085,-1.32198,0.000872126
-1.31613,-1.2874,0.000935275
-1.29491,-1.25771,0.000989508
-1.27194,-1.22558,0.0010482
-1.24896,-1.19344,0.00110689
-1.22688,-1.16252,0.00116326
-1.2207,-1.16113,0.00182452
-1.20821,-1.14366,0.00180934
-1.18699,-1.11396,0.00178348
-1.16404,-1.08182,0.00175548
-1.13728,-1.0444,0.00172302
-1.11983,-1.01999,0.00170184
-1.09308,-0.982574,0.00166937
-1.07563,-0.958171,0.0016482
-1.0486,-0.920332,0.00161525
-1.03326,-0.912495,0.00040194
-1.01845,-0.891791,0.000376668
-1.0007,-0.866991,0.000346447
-0.974144,-0.830044,0.000301726
-0.953066,-0.80086,0.000266702
-0.929761,-0.76959,0.000231251
-0.902036,-0.734147,0.000194857
-0.873653,-0.699228,0.000162086
-0.851024,-0.672528,0.000139707
-0.851862,-0.67158,0.00443862
-0.833119,-0.648287,0.00431249
-0.808059,-0.619062,0.00415757
-0.783358,-0.592193,0.00401872
-0.751852,-0.560065,0.00385692
-0.726975,-0.535445,0.00373451
-0.697834,-0.506605,0.00359112
-0.670826,-0.479875,0.00345822
-0.643817,-0.453144,0.00332532
-0.616284,-0.4624,0.00478235
-0.59299,-0.440654,0.00479513
-0.559734,-0.409602,0.00481336
-0.537441,-0.388786,0.00482558
-0.503453,-0.357052,0.00484422
-0.480074,-0.335202,0.00485697
-0.448658,-0.305841,0.00487411
